Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 050422,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 1055,Barqs Root Beer 500 Ml,00006700012164,8.38,3
Store 1055,1642 Tonic Sprkbev Eldr Flwr 1100 Ml,00062805581935,11.96,6
Store 1055,Sanprrio Lemonade Raspberry 750 Ml,00077899801870,8.38,3
Store 1056,Big8 Soda Orange 355 Ml,00006448001302,14,6
Store 1056,Canaddry Club Soda 355Ml 355 Ml,00006210001243,25.98,3
Store 1056,Sprite 355Ml 355 Ml,00006700001932,7,3
Store 1056,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1056,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,127.92,12
Store 1056,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,319.68,48
Store 1056,Pepsi Throwback 355 Ml,00006900002088,36,12
Store 1056,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.16,6
Store 1056,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,31.98,3
Store 1056,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1056,Pepsi 1000 Ml,00006900001982,108.46,51
Store 1056,Marble Pop Blueberry 200 Ml,00007441078814,12.76,6
Store 1056,7Up 2L 2000 Ml,00006540001073,51.04,24
Store 1056,Sanprrio Lemonade Raspberry 750 Ml,00077899801870,7,3
Store 1057,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,9.38,3
Store 1057,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,45.96,6
Store 1057,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1057,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,39.96,6
Store 1057,Pepsi Throwback 355 Ml,00006900002088,9,3
Store 1057,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,165.48,18
Store 1057,Cocacola 250 Ml,00006700001918,17.98,9
Store 1057,Crush Cream Soda 591Ml 591 Ml,00005600001545,11.98,6
Store 1057,Barqs Root Beer 355 Ml,00006700012379,6.98,3
Store 1057,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,20.94,9
Store 1058,Calypso Southern Peach Lmnd 473 Ml,00007958119403,8.38,3
Store 1058,Comp Soft Drink Choose Up 355 Ml,00005574234576,8.38,3
Store 1058,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1058,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1058,Pepsi 1000 Ml,00006900001982,6.38,3
Store 1058,Cocacola Zero 500 Ml,00006700001463,6.38,3
Store 1058,Marble Pop Blueberry 200 Ml,00007441078814,6.38,3
Store 1058,7Up 2L 2000 Ml,00006540001073,6.38,3
Store 1059,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,6.98,3
Store 1059,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,43.96,6
Store 1059,Pepsi Throwback 355 Ml,00006900002088,63,21
Store 1059,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.98,3
Store 1059,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,63.96,6
Store 1059,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,51.96,6
Store 1060,Panache Soda Italian Strawberr 750 Ml,00062368213417,6,3
Store 1060,Schweppe Tonic Water 1332 Ml,00001660001012,21.98,3
Store 1060,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1060,Cocacola Classic 2000 Ml,00006700001427,6.38,3
Store 1060,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,259.74,39
Store 1060,Pepsi Throwback 355 Ml,00006900002088,36,12
Store 1060,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,129.9,15
Store 1060,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,39.98,3
Store 1060,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1060,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,76.58,6
Store 1060,Cocacola Zero 500 Ml,00006700001463,35,21
Store 1060,Pepsi 591 Ml,00006900001991,7,3
Store 1060,Sprite 12X355Ml 355 Ml,00006700011485,14,6
Store 1061,7Up Soft Drink Diet 1332 Ml,00006540001808,39.96,6
Store 1061,Barrs Drink Irn Bru 1980 Ml,00500038212068,7.98,3
Store 1061,Panache Soda Italian Strawberr 750 Ml,00062368213417,31.92,12
Store 1061,Cocacola Diet 355Ml 355 Ml,00006700001928,15.96,6
Store 1061,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,75.96,6
Store 1061,Pepsi Throwback 355 Ml,00006900002088,18,6
Store 1061,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,65.94,9
Store 1061,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1062,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,8.38,3
Store 1062,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,25.98,3
Store 1062,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,8.38,3
Store 1062,7Up Soft Drink Diet 1332 Ml,00006540001808,60.36,6
Store 1062,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1062,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,35.98,3
Store 1062,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,19.98,3
Store 1062,Pepsi Throwback 355 Ml,00006900002088,9,3
Store 1062,Cocacola Soft Drink Bottle 300 Ml,00006700001922,15.16,6
Store 1062,Comp Soft Drink Cola 1332 Ml,00005574255844,24,3
Store 1062,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1062,Crush Cream Soda 591Ml 591 Ml,00005600001545,12,6
Store 1063,Redchamp Soft Drink 591 Ml,00077240316101,16.76,6
Store 1063,Sprite 355Ml 355 Ml,00006700001932,8.38,3
Store 1063,Cocacola Classic 2000 Ml,00006700001427,12.76,6
Store 1063,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,219.78,33
Store 1063,Fanta Soda Pop Orange 1332 Ml,00006700002153,45.96,6
Store 1063,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1063,Cocacola Classic 500 Ml,00006700001462,50.28,18
Store 1064,Big8 Soda Orange 355 Ml,00006448001302,8.98,3
Store 1064,7Up Soft Drink Diet 1332 Ml,00006540001808,30.18,3
Store 1064,Barrs Drink Irn Bru 1980 Ml,00500038212068,22.14,9
Store 1064,Panache Soda Italian Strawberr 750 Ml,00062368213417,7.38,3
Store 1064,Cocacola Diet 355Ml 355 Ml,00006700001928,14.76,6
Store 1064,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,9.38,3
Store 1064,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,35.98,3
Store 1064,Pepsi Throwback 355 Ml,00006900002088,18,6
Store 1064,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.58,3
Store 1064,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,25.98,3
Store 1064,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,20.98,3
Store 1064,Cocacola Classic 500 Ml,00006700001462,177.12,72
Store 1065,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,45.96,6
Store 1065,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1065,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,39.96,6
Store 1065,Pepsi Throwback 355 Ml,00006900002088,45,15
Store 1065,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.16,6
Store 1065,Comp Soft Drink Cola 1332 Ml,00005574255844,25.98,3
Store 1065,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1066,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1066,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,95.94,9
Store 1066,Cocacola Classic 2000 Ml,00006700001427,12.76,6
Store 1066,Pepsi Throwback 355 Ml,00006900002088,198,66
Store 1066,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,39.98,3
Store 1066,Comp Soft Drink Cola 1332 Ml,00005574255844,85.74,9
Store 1066,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,57.16,6
Store 1066,Crush Cream Soda 591Ml 591 Ml,00005600001545,5.98,3
Store 1066,Cocacola Classic 4260 Ml,00006700011402,25.98,3
Store 1066,Marble Pop Blueberry 200 Ml,00007441078814,17.34,9
Store 1066,7Up 2L 2000 Ml,00006540001073,11.56,6
Store 1067,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,69.94,9
Store 1067,Redchamp Soft Drink 591 Ml,00077240316101,14,6
Store 1067,Barrs Drink Irn Bru 1980 Ml,00500038212068,6,3
Store 1067,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,19.98,3
Store 1067,Pepsi Throwback 355 Ml,00006900002088,9,3
Store 1067,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,39.98,3
Store 1067,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1068,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,21.58,3
Store 1068,Pepsi Throwback 355 Ml,00006900002088,54,18
Store 1068,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,25.98,3
Store 1069,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1069,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1069,Pepsi Throwback 355 Ml,00006900002088,63,21
Store 1069,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.58,3
Store 1069,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,23.98,3
Store 1070,Big8 Soda Orange 355 Ml,00006448001302,8.98,3
Store 1070,7Up Soft Drink Diet 1332 Ml,00006540001808,155.88,18
Store 1070,Sprite 355Ml 355 Ml,00006700001932,16.76,6
Store 1070,Sprite Mini Sleek Can 1332 Ml,00006700011986,65.94,9
Store 1070,Barrs Drink Irn Bru 1980 Ml,00500038212068,7.38,3
Store 1070,Panache Soda Italian Strawberr 750 Ml,00062368213417,7.38,3
Store 1070,Schweppe Ginger Ale 1332 Ml,00001660001010,21.98,3
Store 1070,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,18.76,6
Store 1070,Crush Pop Pineapple 355 Ml,00005600001610,56.28,18
Store 1070,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,18.76,6
Store 1070,Calypso Southern Peach Lmnd 473 Ml,00007958119403,8.38,3
Store 1070,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,68.94,9
Store 1070,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,159.9,15
Store 1070,Pepsi Throwback 355 Ml,00006900002088,126,42
Store 1070,Comp Soft Drink Cola 1332 Ml,00005574255844,114.32,12
Store 1070,Cocacola Classic 4260 Ml,00006700011402,25.98,3
Store 1070,Barqs Root Beer 500 Ml,00006700012164,16.76,6
Store 1070,Pepsi 1000 Ml,00006900001982,6.38,3
Store 1070,Cocacola Zero 500 Ml,00006700001463,19.14,9
Store 1070,Marble Pop Blueberry 200 Ml,00007441078814,38.28,18
Store 1071,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,9.38,3
Store 1071,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,27.58,3
Store 1071,Comp Soft Drink Cola 1332 Ml,00005574255844,76.58,9
Store 1071,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,51.96,6
Store 1071,Cocacola Classic 4260 Ml,00006700011402,71.96,6
Store 1072,Barrs Drink Irn Bru 1980 Ml,00500038212068,12,6
Store 1072,Panache Soda Italian Strawberr 750 Ml,00062368213417,6,3
Store 1072,Cocacola Diet 355Ml 355 Ml,00006700001928,6,3
Store 1072,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,19.98,3
Store 1072,Pepsi Throwback 355 Ml,00006900002088,72,24
Store 1072,Cocacola Soft Drink Bottle 300 Ml,00006700001922,11.96,6
Store 1072,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,110.32,12
Store 1072,Comp Soft Drink Cola 1332 Ml,00005574255844,85.74,9
Store 1072,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,85.74,9
Store 1072,7Up 2L 2000 Ml,00006540001073,10,6
Store 1073,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,8.38,3
Store 1073,7Up Soft Drink Diet 1332 Ml,00006540001808,23.98,3
Store 1073,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,39.96,6
Store 1073,Pepsi Throwback 355 Ml,00006900002088,99,33
Store 1073,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1074,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,16.76,6
Store 1074,Canaddry Club Soda 355Ml 355 Ml,00006210001243,43.96,6
Store 1074,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1074,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,31.98,3
Store 1074,Cocacola Classic 2000 Ml,00006700001427,29.9,15
Store 1074,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,19.98,3
Store 1074,Pepsi Throwback 355 Ml,00006900002088,81,27
Store 1074,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.16,6
Store 1076,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1076,Redchamp Soft Drink 591 Ml,00077240316101,8.98,3
Store 1076,Grace Soda Cream Soda 355 Ml,00005527085234,8.98,3
Store 1076,Comp Soft Drink Choose Up 355 Ml,00005574234576,8.98,3
Store 1076,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,22.98,3
Store 1076,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 1076,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1076,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1076,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,47.96,6
Store 1076,Barqs Root Beer 500 Ml,00006700012164,8.98,3
Store 1077,Barrs Drink Irn Bru 1980 Ml,00500038212068,24,12
Store 1077,Panache Soda Italian Strawberr 750 Ml,00062368213417,12,6
Store 1077,Sprite Zero 500 Ml,00006700001888,6,3
Store 1077,Cocacola Diet 355Ml 355 Ml,00006700001928,24,12
Store 1077,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,23.98,3
Store 1077,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,63.96,6
Store 1077,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1077,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,59.94,9
Store 1077,Pepsi Throwback 355 Ml,00006900002088,63,21
Store 1077,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,67.96,6
Store 1077,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,35.96,6
Store 1077,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,103.92,12
Store 1077,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,23.98,3
Store 1078,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,39.96,6
Store 1078,Pepsi Throwback 355 Ml,00006900002088,53.88,18
Store 1080,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,303.68,48
Store 1080,Pepsi Throwback 355 Ml,00006900002088,35.92,12
Store 1080,Grtgentm Soda Bitter Lemon 1500 Ml,00005578901968,17.94,9
Store 1080,Comp Soft Drink Cola 1332 Ml,00005574255844,85.74,9
Store 1081,7Up Soft Drink Diet 1332 Ml,00006540001808,27.58,3
Store 1081,Pepsi Multipack 4260 Ml,00006900001984,33.98,3
Store 1081,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,24.98,3
Store 1081,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,59.94,9
Store 1081,Pepsi Throwback 355 Ml,00006900002088,17.96,6
Store 1081,Fevertre Tonic Water Light 800 Ml,00506010846023,21.98,3
Store 1081,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,77.94,9
Store 1081,Canaddry Ginger Ale Diet 1332 Ml,00006210002038,17.98,3
Store 1081,Canaddry Gingerale Diet 4260 Ml,00006210001894,18.58,3
Store 1082,Pepsi Multipack 4260 Ml,00006900001984,303.84,24
Store 1082,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,303.68,48
Store 1082,Pepsi Throwback 355 Ml,00006900002088,71.84,24
Store 1082,Comp Soft Drink Cola 1332 Ml,00005574255844,57.16,6
Store 1082,Cocacola Classic 8520 Ml,00006700002011,87.16,6
Store 1083,Pepsi Throwback 355 Ml,00006900002088,17.96,6
Store 1084,Pepsi Throwback 355 Ml,00006900002088,8.98,3
Store 1084,Comp Soft Drink Cola 1332 Ml,00005574255844,54.56,6
Store 1085,Big8 Sparkling Water 2L 2000 Ml,00006448001116,31.92,12
Store 1085,Redchamp Soft Drink 591 Ml,00077240316101,15.96,6
Store 1085,Sprite 355Ml 355 Ml,00006700001932,16.76,6
Store 1085,Grace Soda Cream Soda 355 Ml,00005527085234,7.98,3
Store 1085,Sprite Mini Sleek Can 1332 Ml,00006700011986,21.98,3
Store 1085,Barrs Drink Irn Bru 1980 Ml,00500038212068,36,18
Store 1085,Panache Soda Italian Strawberr 750 Ml,00062368213417,18,9
Store 1085,Cocacola Diet 355Ml 355 Ml,00006700001928,12,6
Store 1085,Crush Pop Pineapple 355 Ml,00005600001610,8.98,3
Store 1085,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,7.98,3
Store 1085,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,65.94,9
Store 1085,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,271.84,24
Store 1085,Cocacola Classic 2000 Ml,00006700001427,11.96,6
Store 1085,Pepsi Zero Sugar 1332 Ml,00006900015936,39.96,6
Store 1085,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,398.58,63
Store 1085,Pepsi Throwback 355 Ml,00006900002088,143.68,48
Store 1085,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,71.96,6
Store 1085,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,441.66,51
Store 1085,Barqs Cherry Bite Can 355 Ml,00006700012442,10.58,3
Store 1085,Fevertre Tonic Water Light 800 Ml,00506010846023,43.96,6
Store 1085,Comp Soft Drink Cola 1332 Ml,00005574255844,24,3
Store 1085,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,171.48,18
Store 1085,Cocacola 250 Ml,00006700001918,5,3
Store 1085,Crush Cream Soda 591Ml 591 Ml,00005600001545,5,3
Store 1085,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,23.98,3
Store 1085,Barqs Root Beer 500 Ml,00006700012164,71.82,27
Store 1085,Pepsi 1000 Ml,00006900001982,35,21
Store 1085,Cocacola Zero 500 Ml,00006700001463,5,3
Store 1085,Marble Pop Blueberry 200 Ml,00007441078814,40,24
Store 1085,7Up 2L 2000 Ml,00006540001073,5,3
Store 1085,Sanprrio Lemonade Raspberry 750 Ml,00077899801870,8.38,3
Store 1085,Pepsi Zero Sugar 355 Ml,00006900002371,22.74,9
Store 1086,Big8 Soda Orange 355 Ml,00006448001302,60.06,21
Store 1086,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,15.96,6
Store 1086,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,51.96,6
Store 1086,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,15.96,6
Store 1086,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1086,Big8 Sparkling Water 2L 2000 Ml,00006448001116,7.98,3
Store 1086,Sprite 355Ml 355 Ml,00006700001932,16.76,6
Store 1086,Grace Soda Cream Soda 355 Ml,00005527085234,7.98,3
Store 1086,Sprite Mini Sleek Can 1332 Ml,00006700011986,65.94,9
Store 1086,Barrs Drink Irn Bru 1980 Ml,00500038212068,6,3
Store 1086,Schweppe Tonic Water 1332 Ml,00001660001012,43.96,6
Store 1086,Sprite Zero 500 Ml,00006700001888,6,3
Store 1086,Schweppe Ginger Ale 1332 Ml,00001660001010,65.94,9
Store 1086,Cocacola Diet 355Ml 355 Ml,00006700001928,24,12
Store 1086,Grace Soda Pineapple 355 Ml,00005527085229,7.98,3
Store 1086,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1086,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,237.86,21
Store 1086,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,75.92,12
Store 1086,Pepsi Throwback 355 Ml,00006900002088,62.86,21
Store 1086,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,337.74,39
Store 1086,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,87.92,12
Store 1086,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,75.96,6
Store 1086,Comp Soft Drink Cola 1332 Ml,00005574255844,52.58,6
Store 1086,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,200.06,21
Store 1086,Cocacola 250 Ml,00006700001918,7.18,3
Store 1086,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,47.96,6
Store 1086,Cocacola Classic 4260 Ml,00006700011402,101.94,9
Store 1086,Grtgentm Soda Spicy Pneapple 1500 Ml,00005578901971,39.9,15
Store 1086,Barqs Root Beer 500 Ml,00006700012164,31.92,12
Store 1086,Pepsi Zero Sugar 355 Ml,00006900002371,7.58,3
Store 1087,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,55.86,21
Store 1087,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,21.98,3
Store 1087,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,23.94,9
Store 1087,Canaddry Club Soda 355Ml 355 Ml,00006210001243,91.92,12
Store 1087,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,53.94,9
Store 1087,Barrs Drink Irn Bru 1980 Ml,00500038212068,24,12
Store 1087,Panache Soda Italian Strawberr 750 Ml,00062368213417,24,12
Store 1087,Sprite Zero 500 Ml,00006700001888,12,6
Store 1087,Cocacola Diet 355Ml 355 Ml,00006700001928,18,9
Store 1087,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1087,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,33.98,3
Store 1087,Pepsi Throwback 355 Ml,00006900002088,89.8,30
Store 1087,Fanta Soda Pop Orange 1332 Ml,00006700002153,47.96,6
Store 1087,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,143.92,12
Store 1087,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,65.94,9
Store 1087,Fevertre Tonic Water Light 800 Ml,00506010846023,65.94,9
Store 1087,Comp Soft Drink Cola 1332 Ml,00005574255844,133.74,15
Store 1087,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,133.74,15
Store 1087,Crush Cream Soda 591Ml 591 Ml,00005600001545,13.96,6
Store 1087,Cocacola Classic 4260 Ml,00006700011402,67.96,6
Store 1087,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,19.98,3
Store 1087,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,39.96,6
Store 1088,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1088,Barrs Drink Irn Bru 1980 Ml,00500038212068,42,21
Store 1088,Panache Soda Italian Strawberr 750 Ml,00062368213417,12,6
Store 1088,Sprite Zero 500 Ml,00006700001888,6,3
Store 1088,Cocacola Diet 355Ml 355 Ml,00006700001928,30,15
Store 1088,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1088,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,101.94,9
Store 1088,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,37.96,6
Store 1088,Pepsi Throwback 355 Ml,00006900002088,62.86,21
Store 1088,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,77.94,9
Store 1088,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,75.96,6
Store 1088,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1088,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1089,7Up Soft Drink Diet 1332 Ml,00006540001808,27.58,3
Store 1089,Sprite Mini Sleek Can 1332 Ml,00006700011986,21.98,3
Store 1089,Barrs Drink Irn Bru 1980 Ml,00500038212068,6,3
Store 1089,Panache Soda Italian Strawberr 750 Ml,00062368213417,6,3
Store 1089,Sprite Zero 500 Ml,00006700001888,30,15
Store 1089,Calypso Southern Peach Lmnd 473 Ml,00007958119403,16.76,6
Store 1089,Comp Soft Drink Choose Up 355 Ml,00005574234576,8.38,3
Store 1089,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1089,Pepsi Throwback 355 Ml,00006900002088,8.98,3
Store 1089,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,77.94,9
Store 1089,Comp Soft Drink Cola 1332 Ml,00005574255844,85.74,9
Store 1089,Grtgentm Soda Spicy Pneapple 1500 Ml,00005578901971,22.5,9
Store 1089,Barqs Root Beer 500 Ml,00006700012164,15.96,6
Store 1090,Big8 Soda Orange 355 Ml,00006448001302,8.58,3
Store 1090,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,79.8,30
Store 1090,7Up Soft Drink Diet 1332 Ml,00006540001808,155.88,18
Store 1090,Big8 Sparkling Water 2L 2000 Ml,00006448001116,55.86,21
Store 1090,Redchamp Soft Drink 591 Ml,00077240316101,127.68,48
Store 1090,Sprite 355Ml 355 Ml,00006700001932,33.52,12
Store 1090,Grace Soda Cream Soda 355 Ml,00005527085234,15.96,6
Store 1090,Sprite Zero 500 Ml,00006700001888,18,9
Store 1090,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,31.92,12
Store 1090,Grace Soda Pineapple 355 Ml,00005527085229,95.76,36
Store 1090,Calypso Southern Peach Lmnd 473 Ml,00007958119403,31.92,12
Store 1090,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,87.92,12
Store 1090,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,101.94,9
Store 1090,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1090,Pepsi Zero Sugar 1332 Ml,00006900015936,23.98,3
Store 1090,Pepsi Throwback 355 Ml,00006900002088,80.82,27
Store 1090,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,181.86,21
Store 1090,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1090,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
